identifier	name	link
VT0010524	seminal gland mass	http://purl.obolibrary.org/obo/OBA_VT0010524
VT0005045	thymus cortex area	http://purl.obolibrary.org/obo/OBA_VT0005045
VT0000046	sulcus ampullaris morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000046
VT0000268	vibrissa quantity	http://purl.obolibrary.org/obo/OBA_VT0000268
VT0002385	lingual tonsillar tissue morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002385
VT0000036	tricuspid valve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000036
VT0006127	great vessel orientation trait	http://purl.obolibrary.org/obo/OBA_VT0006127
VT0000607	hepatocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000607
VT0015088	glucose metabolism trait	http://purl.obolibrary.org/obo/OBA_VT0015088
VT2000000	arterial blood pressure trait	http://purl.obolibrary.org/obo/OBA_VT2000000
VT0010270	colostrum steroid amount	http://purl.obolibrary.org/obo/OBA_VT0010270
VT0000599	liver size trait	http://purl.obolibrary.org/obo/OBA_VT0000599
VT0004238	pterygoid muscle size trait	http://purl.obolibrary.org/obo/OBA_VT0004238
VT0000767	smooth muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000767
VT0000116	tooth development trait	http://purl.obolibrary.org/obo/OBA_VT0000116
VT0005078	cytotoxic T cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005078
VT0009623	inguinal lymph node size trait	http://purl.obolibrary.org/obo/OBA_VT0009623
VT0001721	blood island morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001721
VT0002144	B cell development trait	http://purl.obolibrary.org/obo/OBA_VT0002144
VT0000163	cartilage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000163
VT0006210	orbit size trait	http://purl.obolibrary.org/obo/OBA_VT0006210
VT0004194	kidney pelvis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004194
VT0010387	milk phospholipid amount	http://purl.obolibrary.org/obo/OBA_VT0010387
VT0003083	tibialis anterior morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003083
VT0010012	humerus strength trait	http://purl.obolibrary.org/obo/OBA_VT0010012
VT0004482	interdental cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004482
VT0003358	hypaxial muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003358
VT0004330	saccular macula morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004330
VT0001106	Schwann cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001106
VT0003563	pancreatic alpha cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003563
VT0006276	autonomic nervous system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0006276
VT0015006	renal fat pad morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015006
VT0000909	facial motor nucleus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000909
VT0001286	eye development trait	http://purl.obolibrary.org/obo/OBA_VT0001286
VT0005372	life span trait	http://purl.obolibrary.org/obo/OBA_VT0005372
VT0000548	limb length	http://purl.obolibrary.org/obo/OBA_VT0000548
VT0001242	epidermis stratum corneum thickness	http://purl.obolibrary.org/obo/OBA_VT0001242
VT0000771	brain size trait	http://purl.obolibrary.org/obo/OBA_VT0000771
VT0010647	forelimb muscle morphology	http://purl.obolibrary.org/obo/OBA_VT0010647
VT0002623	vestibular hair cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002623
VT0004020	amniotic fluid amount	http://purl.obolibrary.org/obo/OBA_VT0004020
VT0000661	ventral prostate size trait	http://purl.obolibrary.org/obo/OBA_VT0000661
VT0015069	appendage development trait	http://purl.obolibrary.org/obo/OBA_VT0015069
VT0006014	endolymphatic sac size trait	http://purl.obolibrary.org/obo/OBA_VT0006014
VT0015066	surface structure morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015066
VT0010140	small intestine mass	http://purl.obolibrary.org/obo/OBA_VT0010140
VT0002377	mucosa-associated lymphoid tissue morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002377
VT0010136	DN4 thymocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0010136
VT0010042	sperm morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010042
VT0000846	medulla oblongata morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000846
VT0003949	blood lipid amount	http://purl.obolibrary.org/obo/OBA_VT0003949
VT0010537	lateral septum morphology	http://purl.obolibrary.org/obo/OBA_VT0010537
VT0004457	orbitosphenoid morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004457
VT0010193	colon length	http://purl.obolibrary.org/obo/OBA_VT0010193
VT0001330	optic nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001330
VT0002239	nasal septum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002239
VT1000120	intercostal muscle thickness	http://purl.obolibrary.org/obo/OBA_VT1000120
VT0010399	milk urea amount	http://purl.obolibrary.org/obo/OBA_VT0010399
VT0000815	Ammon gyrus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000815
VT0003431	parathyroid gland physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003431
VT0006216	optic disc size trait	http://purl.obolibrary.org/obo/OBA_VT0006216
VT0002184	innervation trait	http://purl.obolibrary.org/obo/OBA_VT0002184
VT0002274	type I pneumocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002274
VT0010073	esophagus length	http://purl.obolibrary.org/obo/OBA_VT0010073
VT0005168	female meiosis trait	http://purl.obolibrary.org/obo/OBA_VT0005168
VT0010085	short lived plasma cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010085
VT0000972	mechanoreceptor morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000972
VT0008653	interleukin-1 alpha secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008653
VT0002345	lymph node primary follicle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002345
VT0000075	blood-brain barrier morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000075
VT0008662	interleukin-12 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008662
VT0002263	laryngeal muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002263
VT0002851	blood sulfate amount	http://purl.obolibrary.org/obo/OBA_VT0002851
VT0002259	epiglottis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002259
VT0000277	heart shape trait	http://purl.obolibrary.org/obo/OBA_VT0000277
VT0004223	trabecular meshwork size trait	http://purl.obolibrary.org/obo/OBA_VT0004223
VT0002243	vomeronasal organ morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002243
VT0002706	kidney size trait	http://purl.obolibrary.org/obo/OBA_VT0002706
VT0004940	B-1 B cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004940
VT0003793	submandibular gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003793
VT0003135	reticulocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0003135
VT0001303	lens morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001303
VT0001459	vestibule size trait	http://purl.obolibrary.org/obo/OBA_VT0001459
VT0002351	cervical lymph node morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002351
VT0003936	reproductive system development trait	http://purl.obolibrary.org/obo/OBA_VT0003936
VT0004338	clavicle size trait	http://purl.obolibrary.org/obo/OBA_VT0004338
VT0010614	cranium mass	http://purl.obolibrary.org/obo/OBA_VT0010614
VT0002722	immune system organ morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002722
VT0002731	colon size trait	http://purl.obolibrary.org/obo/OBA_VT0002731
VT0000479	intestinal cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000479
VT0015039	body width	http://purl.obolibrary.org/obo/OBA_VT0015039
VT0001346	lacrimal gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001346
VT0005650	limb bud morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005650
VT0003890	embryonic-extraembryonic boundary morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003890
VT0003737	outer ear cartilage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003737
VT0002177	outer ear morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002177
VT0004481	conjunctival epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004481
VT0010025	milk fatty acid C12:1(n-3) amount	http://purl.obolibrary.org/obo/OBA_VT0010025
VT0001308	lens polarity trait	http://purl.obolibrary.org/obo/OBA_VT0001308
VT0000765	tongue squamous epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000765
VT0000886	cerebellar granule layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000886
VT1000712	skeletal muscle mass	http://purl.obolibrary.org/obo/OBA_VT1000712
VT0005431	oocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0005431
VT0008778	lymphangiogenesis trait	http://purl.obolibrary.org/obo/OBA_VT0008778
VT0003764	palate depth	http://purl.obolibrary.org/obo/OBA_VT0003764
VT0004266	placenta color	http://purl.obolibrary.org/obo/OBA_VT0004266
VT0002607	basophil quantity	http://purl.obolibrary.org/obo/OBA_VT0002607
VT0010099	enteric cholinergic nerve fiber organization trait	http://purl.obolibrary.org/obo/OBA_VT0010099
VT0008631	blood interleukin-16 amount	http://purl.obolibrary.org/obo/OBA_VT0008631
VT0006057	blood vessel endothelial cell quantity	http://purl.obolibrary.org/obo/OBA_VT0006057
VT0005149	gubernaculum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005149
VT0005144	blood VLDL cholesterol amount	http://purl.obolibrary.org/obo/OBA_VT0005144
VT0010645	biceps brachii mass	http://purl.obolibrary.org/obo/OBA_VT0010645
VT0000446	snout length	http://purl.obolibrary.org/obo/OBA_VT0000446
VT0002268	terminal bronchiole morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002268
VT0010250	hematopoietic system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010250
VT0001905	nervous system dopamine amount	http://purl.obolibrary.org/obo/OBA_VT0001905
VT0002181	brain cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002181
VT0000340	perilymph physiology trait	http://purl.obolibrary.org/obo/OBA_VT0000340
VT1000578	longissimus dorsi length	http://purl.obolibrary.org/obo/OBA_VT1000578
VT0002076	hair follicle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002076
VT0002739	olfactory bulb development trait	http://purl.obolibrary.org/obo/OBA_VT0002739
VT0001034	parasympathetic ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001034
VT0002846	aorta capacity	http://purl.obolibrary.org/obo/OBA_VT0002846
VT0003283	digestive organ orientation trait	http://purl.obolibrary.org/obo/OBA_VT0003283
VT0006260	gustatory papillae taste bud morphology	http://purl.obolibrary.org/obo/OBA_VT0006260
VT0004242	plasmacytoid dendritic cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004242
VT0010130	DN1 thymic pro-T cell quantity	http://purl.obolibrary.org/obo/OBA_VT0010130
VT0015045	thoracic cavity morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015045
VT0006025	Reissner membrane size trait	http://purl.obolibrary.org/obo/OBA_VT0006025
VT0006113	heart septum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006113
VT0000875	cerebellar Purkinje cell layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000875
VT0000889	cerebellar molecular layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000889
VT0010660	feather tract width	http://purl.obolibrary.org/obo/OBA_VT0010660
VT0005298	clavicle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005298
VT0005231	brachial lymph node morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005231
VT0010183	platelet morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010183
VT0005537	cerebral aqueduct morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005537
VT0010091	appendicular skeleton morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010091
VT1000149	intercostal muscle mass	http://purl.obolibrary.org/obo/OBA_VT1000149
VT0003015	blood bicarbonate amount	http://purl.obolibrary.org/obo/OBA_VT0003015
VT0002233	nose morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002233
VT0001107	Schwann cell quantity	http://purl.obolibrary.org/obo/OBA_VT0001107
VT0006212	orbit width	http://purl.obolibrary.org/obo/OBA_VT0006212
VT0005675	gall bladder size trait	http://purl.obolibrary.org/obo/OBA_VT0005675
VT0003749	mouth shape trait	http://purl.obolibrary.org/obo/OBA_VT0003749
VT1000369	femur size trait	http://purl.obolibrary.org/obo/OBA_VT1000369
VT0010431	uterine fat pad mass	http://purl.obolibrary.org/obo/OBA_VT0010431
VT0000167	chondrocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0000167
VT0004293	type I spiral ligament fibrocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004293
VT0003666	sperm capacitation trait	http://purl.obolibrary.org/obo/OBA_VT0003666
VT0000812	dentate gyrus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000812
VT0001277	vibrissa organization trait	http://purl.obolibrary.org/obo/OBA_VT0001277
VT0006092	olfactory neuron morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006092
VT0002653	ependyma morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002653
VT0004430	Claudius cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004430
VT0000217	leukocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0000217
VT0001001	chemoreceptor morphology	http://purl.obolibrary.org/obo/OBA_VT0001001
VT0001928	ovulation trait	http://purl.obolibrary.org/obo/OBA_VT0001928
VT0006000	corneal epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006000
VT0003855	forelimb zeugopod morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003855
VT0003092	corneal stroma thickness	http://purl.obolibrary.org/obo/OBA_VT0003092
VT0100017	circulatory system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0100017
VT0000759	skeletal muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000759
VT0010132	DN2 thymocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0010132
VT0007082	ventricle septum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0007082
VT0001011	superior cervical ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001011
VT0008085	T-helper 1 cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008085
VT0005651	gonad rudiment morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005651
VT0005461	dendritic cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005461
VT0000844	pontine flexure morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000844
VT0010208	duodenum mucosa thickness	http://purl.obolibrary.org/obo/OBA_VT0010208
VT0004246	extensor digitorum longus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004246
VT0004234	masticatory muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004234
VT0002465	eosinophil physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002465
VT0008114	Kupffer cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008114
VT0002398	bone marrow cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002398
VT0004306	Rosenthal canal size trait	http://purl.obolibrary.org/obo/OBA_VT0004306
VT0010120	protein amount	http://purl.obolibrary.org/obo/OBA_VT0010120
VT0005249	palatine bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005249
VT0002876	thyroid gland physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002876
VT0015111	inner ear development trait	http://purl.obolibrary.org/obo/OBA_VT0015111
VT0000791	cerebral cortex layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000791
VT0001239	epidermis stratum granulosum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001239
VT1000479	muscle lipid amount	http://purl.obolibrary.org/obo/OBA_VT1000479
VT0000496	small intestine morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000496
VT0003069	superior semicircular canal morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003069
VT0002660	caput epididymis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002660
VT0001073	glossopharyngeal nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001073
VT0001051	somatic motor system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001051
VT0005501	skin physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005501
VT0004252	heart tube looping direction	http://purl.obolibrary.org/obo/OBA_VT0004252
VT0001560	blood insulin amount	http://purl.obolibrary.org/obo/OBA_VT0001560
VT0002135	kidney morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002135
VT0010108	hippocampus pyramidal cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010108
VT0002248	sphenoid sinus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002248
VT0001135	cervix morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001135
VT0006173	myeloid dendritic cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006173
VT0004409	ampullary crest neuroepithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004409
VT0002098	vibrissa morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002098
VT0000028	pars superior vestibularis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000028
VT0000832	thalamus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000832
VT0005311	blood amino acid amount	http://purl.obolibrary.org/obo/OBA_VT0005311
VT0003144	otolith quantity	http://purl.obolibrary.org/obo/OBA_VT0003144
VT0006282	posterior horn morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006282
VT1000667	gizzard morphology trait	http://purl.obolibrary.org/obo/OBA_VT1000667
VT0000130	cancellous bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000130
VT0003452	parotid gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003452
VT0003705	hypodermis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003705
VT0003661	locus ceruleus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003661
VT0008656	interleukin-1 beta secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008656
